region,founder,university,admission_type,college,department,quota,applicants,rate
대전,국립,충남대학교,학생부종합 서류전형,인문대학,철학과*,3,22,7.33
대전,국립,충남대학교,학생부종합 서류전형,공과대학,전기공학과,3,22,7.33
서울,사립,한양대학교(서울),학생부종합(추천형),공과대학,컴퓨터소프트웨어학부,11,81,7.36
경기,사립,명지대학교(용인),실기/실적(특기자전형),,자연캠퍼스(용인) 소계,31,229,7.39
서울,사립,명지대학교(서울),실기/실적(특기자전형),,자연캠퍼스(용인) 소계,31,229,7.39
서울,국립,서울과학기술대학교,학교생활우수자전형,에너지바이오대학,스포츠과학과,15,111,7.4
경기,사립,성균관대학교(수원),실기/실적(예체능 실기우수자),,스포츠과학과 / 야구,10,52,7.4
경기,사립,한국외국어대학교(용인),논술전형,,영어통번역학과,10,74,7.4
서울,사립,성균관대학교(서울),실기/실적(예체능 실기우수자),,스포츠과학과 / 야구,10,52,7.4
서울,사립,숙명여자대학교,[학생부종합] 숙명인재(면접형)전형,이과대학,생명시스템학부,10,74,7.4
서울,사립,한국외국어대학교(서울),논술전형,,영어통번역학과,10,74,7.4
경기,사립,한국외국어대학교(용인),논술전형,,반도체전자공학부(반도체공학전공),5,37,7.4
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),심리학부,심리학부,5,37,7.4
서울,사립,숭실대학교,논술(논술우수자전형),,수학과,5,37,7.4
서울,사립,한국외국어대학교(서울),논술전형,,반도체전자공학부(반도체공학전공),5,37,7.4
서울,사립,홍익대학교(서울),논술전형,사범대학,영어교육과,5,37,7.4
서울,사립,삼육대학교,논술우수자전형,,경영학과,17,126,7.41
서울,사립,숭실대학교,논술(논술우수자전형),,전기공학부,12,89,7.42
대전,사립,우송대학교,정원내 학생부 교과 - 교과면접 전형 (교과80%+면접20% / 6과목 반영),외식조리대학,외식조리자율전공학부,14,104,7.43
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(학업우수전형),문과대학,불어불문학과,7,52,7.43
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),문과대학,국어국문학과,7,52,7.43
서울,사립,한양대학교(서울),학생부종합(서류형),예술체육대학,스포츠산업과학부(스포츠매니지먼트전공),7,52,7.43
경기,사립,경희대학교(용인),서울캠퍼스 학생부종합(네오르네상스전형),자연계열,한약학과,9,67,7.44
서울,사립,경희대학교(서울),서울캠퍼스 학생부종합(네오르네상스전형),자연계열,한약학과,9,67,7.44
서울,사립,연세대학교(서울),학생부종합전형 (활동우수형),생활과학대학,실내건축학과,9,67,7.44
서울,공립,서울시립대학교,학생부종합전형Ⅰ(면접형),도시과학대학,도시사회학과,12,90,7.5
경기,사립,아주대학교,논술우수자전형,,자유전공학부(자연),10,75,7.5
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(학업우수전형),문과대학,일어일문학과,8,60,7.5
충북,국립,충북대학교,학생부교과(지역의사광역권전형),의과대학,의예과,8,60,7.5
서울,사립,한양대학교(서울),학생부교과(추천형),공과대학,반도체공학과,6,45,7.5
경기,사립,가톨릭대학교(부천),논술전형,,아동학과,4,30,7.5
경기,사립,경희대학교(용인),서울캠퍼스 논술우수자전형,자연계열,지리학과(자연),4,30,7.5
경기,사립,단국대학교(죽전),[논술위주] 논술우수자 경쟁률 현황 (죽전),,사학과,4,30,7.5
경기,사립,한국외국어대학교(용인),논술전형,,스칸디나비아어과,4,30,7.5
서울,사립,가톨릭대학교(서울),논술전형,,아동학과,4,30,7.5
서울,사립,경희대학교(서울),서울캠퍼스 논술우수자전형,자연계열,지리학과(자연),4,30,7.5
서울,사립,한국외국어대학교(서울),논술전형,,스칸디나비아어과,4,30,7.5
인천,사립,인하대학교,논술 논술우수자,사범대학,수학교육과,4,30,7.5
대전,사립,우송대학교,정원내 학생부 종합 - 종합서류형 전형 (면접X),외식조리대학,글로벌제과제빵학과,4,30,7.5
충남,사립,단국대학교(천안),[논술위주] 논술우수자 경쟁률 현황 (죽전),,사학과,4,30,7.5
경기,사립,가천대학교(성남),특성화고교 전형,자연계열,식품영양학과,2,15,7.5
경기,사립,가천대학교(성남),기회균형 전형,인문계열,패션산업학과,2,15,7.5
경기,사립,가천대학교(성남),농어촌(종합) 전형,자연계열,화학과,2,15,7.5
경기,사립,강남대학교,[정원외]학생부종합(장애인등대상자전형),인문사회계,복지융합대학,2,15,7.5
경기,사립,경기대학교(수원),학생부교과(기초생활수급자등선발전형),,"스마트시티공학부 / 건축공학전공, 도시교통공학전공",2,15,7.5
경기,사립,경희대학교(용인),국제캠퍼스 실기우수자전형(체육),체육계열,스포츠지도학과-야구(남)-외야수(중견수),2,15,7.5
경기,사립,서울신학대학교,[실적/실기위주]실기전형,,실용음악과(기타),2,15,7.5
경기,사립,성결대학교,[학생부교과] 고른기회Ⅰ,인문사회융합대학,행정학부,2,15,7.5
경기,사립,용인대학교,정원내 체육우수자 특별전형,체육과학대학,체육학과-쇼트트랙,2,15,7.5
경기,사립,을지대학교(성남의정부),사회기여 및 배려대상자,,방사선학과,2,15,7.5
경기,사립,한양대학교(ERICA),재능우수자(체육특기),예체능대학,스포츠과학부(축구(남)-MF-중앙),2,15,7.5
서울,사립,경기대학교(서울),학생부교과(기초생활수급자등선발전형),,"스마트시티공학부 / 건축공학전공, 도시교통공학전공",2,15,7.5
서울,사립,경희대학교(서울),국제캠퍼스 실기우수자전형(체육),체육계열,스포츠지도학과-야구(남)-외야수(중견수),2,15,7.5
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(고른기회전형),심리학부,심리학부,2,15,7.5
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(다문화전형),정경대학,경제학과,2,15,7.5
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(다문화전형),보건과학대학,보건환경융합과학부,2,15,7.5
서울,사립,광운대학교,학생부종합【농어촌학생전형】,,미디어커뮤니케이션학부,2,15,7.5
서울,사립,삼육대학교,특수교육대상자전형,,약학과,2,15,7.5
서울,국립,서울과학기술대학교,기회균형전형(농어촌학생),에너지바이오대학,바이오메디컬학과,2,15,7.5
서울,공립,서울시립대학교,기회균형전형Ⅰ,도시과학대학,도시사회학과,2,15,7.5
서울,사립,서울여자대학교,학생부종합(기회균형전형_농어촌학생)[정원외],사회과학대학,문헌정보학과,2,15,7.5
서울,사립,숙명여자대학교,[학생부종합] 기회균형전형,미디어학부,미디어학부,2,15,7.5
서울,사립,숭실대학교,논술(논술우수자전형),,독어독문학과,2,15,7.5
서울,사립,한양대학교(서울),학생부종합(고른기회),사회과학대학,미디어커뮤니케이션학과,2,15,7.5
서울,사립,한양대학교(서울),학생부종합(고른기회),사회과학대학,관광학부,2,15,7.5
인천,사립,가천대학교(인천),특성화고교 전형,자연계열,식품영양학과,2,15,7.5
인천,사립,가천대학교(인천),기회균형 전형,인문계열,패션산업학과,2,15,7.5
인천,사립,가천대학교(인천),농어촌(종합) 전형,자연계열,화학과,2,15,7.5
인천,국립,인천대학교,학생부종합(기회균형),사회과학대학,사회복지학과,2,15,7.5
대전,국립,국립한밭대학교,농어촌학생전형,,영어영문학과,2,15,7.5
대전,사립,을지대학교(대전),사회기여 및 배려대상자,,방사선학과,2,15,7.5
충남,국립,국립공주대학교,학생부교과전형  농어촌학생전형(정원외),인문사회과학대학,사회복지학과,2,15,7.5
충남,사립,순천향대학교,[정원내] 학생부교과(기회균형전형),글로벌경영대학,경영학과,2,15,7.5
충남,사립,순천향대학교,[정원내] 학생부종합(사회통합전형),인문사회과학대학,유아교육과,2,15,7.5
서울,사립,연세대학교(서울),학생부종합전형 (국제형(국내고)),언더우드국제대학,융합인문사회과학부(HASS),110,829,7.54
경기,사립,가천대학교(성남),가천바람개비 전형,인문계열,법과대학,21,159,7.57
서울,공립,서울시립대학교,학생부종합전형Ⅰ(면접형),정경대학,행정학과,21,159,7.57
인천,사립,가천대학교(인천),가천바람개비 전형,인문계열,법과대학,21,159,7.57
서울,사립,연세대학교(서울),학생부종합전형 (활동우수형),이과대학,물리학과,7,53,7.57
서울,사립,동덕여자대학교,실기우수자전형,공연예술대학,무용전공(발레),12,91,7.58
서울,사립,숭실대학교,논술(논술우수자전형),,글로벌통상학과,10,76,7.6
경기,사립,한국공학대학교,학생부종합(기회균형),,게임공학과,5,38,7.6
대전,사립,우송대학교,정원내 학생부 종합 - 종합서류형 전형 (면접X),보건복지대학,응급구조학과,5,38,7.6
서울,사립,성신여자대학교,일반학생,,공예과 / 소묘,31,60,7.61
서울,사립,숭실대학교,학생부종합(SSU미래인재전형-면접형),,사회복지학부,8,61,7.63
서울,사립,숭실대학교,논술(논술우수자전형),,지능전자공학부,24,184,7.67
경기,사립,신한대학교(의정부/동두천),실기우수자전형(교과20%+실기80%),,모델콘텐츠학과,18,138,7.67
대전,사립,건양대학교(대전),학생부종합전형,,방사선학과,12,92,7.67
충남,사립,건양대학교(논산),학생부종합전형,,방사선학과,12,92,7.67
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(재즈퍼포먼스전공)-재즈드럼,6,46,7.67
경기,국립,한경국립대학교,학생부교과(일반전형_안성)_정원내,,문예창작미디어콘텐츠홍보학과,6,46,7.67
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),사범대학,교육학과,6,46,7.67
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(계열적합전형),스마트보안학부,스마트보안학부,6,46,7.67
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(재즈퍼포먼스전공)-재즈드럼,6,46,7.67
충남,사립,한국기술교육대학교,창의인재(서류형),,건축공학과,6,46,7.67
경기,사립,신한대학교(의정부/동두천),교육기회균형전형(교과100%),,간호학과*,3,23,7.67
서울,사립,서경대학교,실기우수자 전형,,공연예술학부-무대기술(공연기획및운영),3,23,7.67
서울,사립,연세대학교(서울),학생부종합전형 (기회균형),신과대학,신학과,3,23,7.67
대전,국립,충남대학교,학생부종합 면접전형,사범대학,영어교육과,3,23,7.67
대전,국립,충남대학교,학생부종합 서류전형,공과대학,메카트로닉스공학과,3,23,7.67
충남,사립,상명대학교(천안),정원내 학생부종합(상명인재전형),,디지털만화영상전공,3,23,7.67
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(학업우수전형),생명과학대학,식품자원경제학과,10,77,7.7
세종,사립,홍익대학교(세종),체육우수자전형,스포츠지도학과,축구,10,77,7.7
충남,사립,순천향대학교,[정원내] 학생부종합(일반학생전형),의과대학,의예과,10,77,7.7
경기,사립,경희대학교(용인),국제캠퍼스 논술우수자전형,자연계열,건축학과(5년제),7,54,7.71
경기,사립,단국대학교(죽전),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(재즈퍼포먼스전공)-재즈기타/관현악,7,54,7.71
서울,사립,경희대학교(서울),국제캠퍼스 논술우수자전형,자연계열,건축학과(5년제),7,54,7.71
서울,공립,서울시립대학교,학생부종합전형Ⅰ(면접형),도시과학대학,교통공학과,7,54,7.71
충남,사립,단국대학교(천안),[실기/실적위주] 실기우수자 경쟁률 현황 (천안),,뉴뮤직학부(재즈퍼포먼스전공)-재즈기타/관현악,7,54,7.71
서울,사립,연세대학교(서울),학생부종합전형 (활동우수형),진리자유학부,진리자유학부(자연),25,193,7.72
서울,사립,숙명여자대학교,[논술] 논술우수자전형,영어영문학부,영어영문학전공,11,85,7.73
서울,사립,고려대학교(서울),서울캠퍼스 학생부종합(학업우수전형),이과대학,수학과,12,93,7.75
충북,사립,우석대학교(진천),학생부교과_교과면접,한의과대학,한의예과(전주),8,62,7.75
경기,사립,가천대학교(성남),학생부우수자 전형,자연계열,의예과,4,31,7.75
